30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;NMI_Non-maskable_interrupts_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;timestamp_us;HVS_Hyper-V_stimer0_interrupts_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;IWI_IRQ_work_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;PIN_Posted-interrupt_notification_event_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;PMI_Performance_monitoring_interrupts_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU3;TRM_Thermal_event_interrupts_CPU2;MCP_Machine_check_polls_CPU2;NMI_Non-maskable_interrupts_CPU1;RES_Rescheduling_interrupts_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;SPU_Spurious_interrupts_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;MCE_Machine_check_exceptions_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;TLB_TLB_shootdowns_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU1;RTR_APIC_ICR_read_retries_CPU1;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;RTR_APIC_ICR_read_retries_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;TRM_Thermal_event_interrupts_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;TRM_Thermal_event_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;MCE_Machine_check_exceptions_CPU3;CAL_Function_call_interrupts_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;SPU_Spurious_interrupts_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;MCP_Machine_check_polls_CPU3;ERR_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;CAL_Function_call_interrupts_CPU1;MCE_Machine_check_exceptions_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU1;CAL_Function_call_interrupts_CPU3;CAL_Function_call_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU3;TLB_TLB_shootdowns_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;NMI_Non-maskable_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;IWI_IRQ_work_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;PIN_Posted-interrupt_notification_event_CPU3;RES_Rescheduling_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;PIN_Posted-interrupt_notification_event_CPU0;LOC_Local_timer_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;LOC_Local_timer_interrupts_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;SPU_Spurious_interrupts_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;THR_Threshold_APIC_interrupts_CPU3;MCP_Machine_check_polls_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;NPI_Nested_posted-interrupt_event_CPU2;LOC_Local_timer_interrupts_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;MCP_Machine_check_polls_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;PIN_Posted-interrupt_notification_event_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;NMI_Non-maskable_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;RTR_APIC_ICR_read_retries_CPU3;RES_Rescheduling_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;IWI_IRQ_work_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;RTR_APIC_ICR_read_retries_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;TLB_TLB_shootdowns_CPU3;IWI_IRQ_work_interrupts_CPU1;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;SPU_Spurious_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;PMI_Performance_monitoring_interrupts_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;RES_Rescheduling_interrupts_CPU1;MCE_Machine_check_exceptions_CPU1;TLB_TLB_shootdowns_CPU1;LOC_Local_timer_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;MIS_CPU0
25412;0;0;0;0;70;0;0;83843;0;0;0;0;0;0;0;0;0;0;1;0;61;41001;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34279;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;98995;0;0;0;0;0;0;0;0;0;0;317174;0;0;0;0;447;0;315343;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5648;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;498;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;316262;0;2;0;0
25412;0;0;0;0;1001794;0;0;83905;0;0;0;0;0;0;0;0;0;0;1;0;61;41001;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34279;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99078;0;0;0;0;0;0;0;0;0;0;317425;0;0;0;0;447;0;315593;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5648;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;499;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;316512;0;2;0;0
25413;0;0;0;0;2002449;0;0;83968;0;0;0;0;0;0;0;0;0;0;1;0;61;41002;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34280;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99162;0;0;0;0;0;0;0;0;0;0;317676;0;0;0;0;447;0;315843;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5649;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;500;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;316763;0;2;0;0
25413;0;0;0;0;3003466;0;0;84034;0;0;0;0;0;0;0;0;0;0;1;0;61;41002;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34285;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99245;0;0;0;0;0;0;0;0;0;0;317927;0;0;0;0;447;0;316094;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5657;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;500;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;317014;0;2;0;0
25420;0;0;0;0;4004476;0;0;84099;0;0;0;0;0;0;0;0;0;0;1;0;61;41044;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34286;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99328;0;0;0;0;0;0;0;0;0;0;318178;0;0;0;0;447;0;316344;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5658;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;501;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;317265;0;2;0;0
25420;0;0;0;0;5005474;0;0;84162;0;0;0;0;0;0;0;0;0;0;1;0;61;41044;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34286;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99411;0;0;0;0;0;0;0;0;0;0;318429;0;0;0;0;447;0;316594;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5658;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;502;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;317515;0;2;0;0
25421;0;0;0;0;6006428;0;0;84224;0;0;0;0;0;0;0;0;0;0;1;0;61;41045;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34287;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99495;0;0;0;0;0;0;0;0;0;0;318680;0;0;0;0;447;0;316844;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5659;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;502;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;317765;0;2;0;0
25421;0;0;0;0;7007435;0;0;84287;0;0;0;0;0;0;0;0;0;0;1;0;61;41045;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34287;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99578;0;0;0;0;0;0;0;0;0;0;318931;0;0;0;0;447;0;317095;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5659;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;504;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;318016;0;2;0;0
25422;0;0;0;0;8008442;0;0;84350;0;0;0;0;0;0;0;0;0;0;1;0;61;41046;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34288;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99662;0;0;0;0;0;0;0;0;0;0;319182;0;0;0;0;447;0;317345;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5660;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;504;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;318266;0;2;0;0
25422;0;0;0;0;9009448;0;0;84412;0;0;0;0;0;0;0;0;0;0;1;0;61;41046;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34288;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99745;0;0;0;0;0;0;0;0;0;0;319433;0;0;0;0;447;0;317595;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5660;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;504;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;318516;0;2;0;0
25423;0;0;0;0;10010426;0;0;84475;0;0;0;0;0;0;0;0;0;0;1;0;61;41047;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34289;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99829;0;0;0;0;0;0;0;0;0;0;319684;0;0;0;0;447;0;317845;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5661;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;505;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;318766;0;2;0;0
25423;0;0;0;0;11011433;0;0;84537;0;0;0;0;0;0;0;0;0;0;1;0;61;41047;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34289;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99912;0;0;0;0;0;0;0;0;0;0;319935;0;0;0;0;447;0;318096;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5661;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;505;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;319017;0;2;0;0
25424;0;0;0;0;12012439;0;0;84600;0;0;0;0;0;0;0;0;0;0;1;0;61;41048;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34290;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;99995;0;0;0;0;0;0;0;0;0;0;320186;0;0;0;0;447;0;318346;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5662;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;506;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;319267;0;2;0;0
25424;0;0;0;0;13013446;0;0;84662;0;0;0;0;0;0;0;0;0;0;1;0;61;41048;0;0;1;0;19987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34290;0;0;0;0;0;0;11426;0;0;0;0;1;0;0;0;0;11421;0;0;0;19;0;0;5385;6570;0;0;7;0;0;0;0;0;0;0;0;0;0;100079;0;0;0;0;0;0;0;0;0;0;320437;0;0;0;0;447;0;318596;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83713;0;0;1;5662;0;0;0;0;0;0;0;0;0;0;0;2;0;22105;0;0;0;2;0;0;154;507;0;0;0;0;0;7;17;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;0;0;0;0;319517;0;2;0;0
