28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;32_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;LOC_Local_timer_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;32_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;NMI_Non-maskable_interrupts_CPU1;CAL_Function_call_interrupts_CPU0;MCE_Machine_check_exceptions_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;NPI_Nested_posted-interrupt_event_CPU3;CAL_Function_call_interrupts_CPU2;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;49_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;CAL_Function_call_interrupts_CPU1;RES_Rescheduling_interrupts_CPU2;TLB_TLB_shootdowns_CPU1;MCE_Machine_check_exceptions_CPU3;PIN_Posted-interrupt_notification_event_CPU3;48_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU0;26_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;NMI_Non-maskable_interrupts_CPU3;IWI_IRQ_work_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;48_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;ERR_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;MCE_Machine_check_exceptions_CPU1;NPI_Nested_posted-interrupt_event_CPU2;THR_Threshold_APIC_interrupts_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;PIN_Posted-interrupt_notification_event_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;49_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;RTR_APIC_ICR_read_retries_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;TRM_Thermal_event_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;RES_Rescheduling_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;IWI_IRQ_work_interrupts_CPU0;RES_Rescheduling_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;TLB_TLB_shootdowns_CPU0;MCP_Machine_check_polls_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;RTR_APIC_ICR_read_retries_CPU1;LOC_Local_timer_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;PMI_Performance_monitoring_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;26_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;SPU_Spurious_interrupts_CPU1;TLB_TLB_shootdowns_CPU3;NMI_Non-maskable_interrupts_CPU2;TLB_TLB_shootdowns_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;SPU_Spurious_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;RTR_APIC_ICR_read_retries_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;LOC_Local_timer_interrupts_CPU1;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;IWI_IRQ_work_interrupts_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;SPU_Spurious_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;26_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;RTR_APIC_ICR_read_retries_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;RES_Rescheduling_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;THR_Threshold_APIC_interrupts_CPU3;IWI_IRQ_work_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;MCE_Machine_check_exceptions_CPU0;CAL_Function_call_interrupts_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU3;26_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;48_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;49_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;THR_Threshold_APIC_interrupts_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;PMI_Performance_monitoring_interrupts_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU2;49_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;MCP_Machine_check_polls_CPU3;32_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;MIS_CPU0;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;TRM_Thermal_event_interrupts_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;MCP_Machine_check_polls_CPU1;THR_Threshold_APIC_interrupts_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;NPI_Nested_posted-interrupt_event_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;NPI_Nested_posted-interrupt_event_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;MCP_Machine_check_polls_CPU2;32_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;LOC_Local_timer_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU1;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;timestamp_us;PMI_Performance_monitoring_interrupts_CPU1;48_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;SPU_Spurious_interrupts_CPU2;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0
0;0;2;0;0;0;0;0;0;0;0;0;0;405213;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;130695;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;143468;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;406142;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19746;0;0;183331;0;14631;23661;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1188;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14596;0;0;0;0;0;1;0;1242934;0;0;0;0;0;0;74;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;405463;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;130771;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;143563;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;406392;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19747;0;0;183331;0;14632;23662;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1189;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14597;0;0;0;0;0;1;0;1244099;0;0;0;0;0;0;1001010;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;405714;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;130854;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;143657;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;406643;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19747;0;0;183331;0;14632;23662;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1191;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14597;0;0;0;0;0;1;0;1245251;0;0;0;0;0;0;2002019;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;405964;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;130936;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;143752;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;406893;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19748;0;0;183331;0;14633;23663;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1192;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14598;0;0;0;0;0;1;0;1246408;0;0;0;0;0;0;3002270;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;406214;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131018;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;143846;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;407143;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19748;0;0;183331;0;14633;23663;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1193;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14598;0;0;0;0;0;1;0;1247559;0;0;0;0;0;0;4003275;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;406464;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131098;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;143940;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;407393;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19749;0;0;183331;0;14634;23664;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1195;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14599;0;0;0;0;0;1;0;1248712;0;0;0;0;0;0;5003319;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;406714;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131179;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144034;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;407643;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19749;0;0;183331;0;14634;23664;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1195;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14599;0;0;0;0;0;1;0;1249863;0;0;0;0;0;0;6004325;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;406964;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131261;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144129;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;407894;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19750;0;0;183331;0;14635;23665;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1196;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14600;0;0;0;0;0;1;0;1251017;0;0;0;0;0;0;7004798;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;407215;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131343;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144223;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;408144;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19750;0;0;183331;0;14643;23665;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1197;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14605;0;0;0;0;0;1;0;1252178;0;0;0;0;0;0;8005232;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;407465;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131426;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144317;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;408396;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19751;0;0;183331;0;14647;23671;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1198;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14606;0;0;0;0;0;1;0;1253336;0;0;0;0;0;0;9005654;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;407715;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131508;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144412;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;408646;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19751;0;0;183331;0;14647;23671;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1199;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14606;0;0;0;0;0;1;0;1254487;0;0;0;0;0;0;10006653;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;407965;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131589;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144506;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;408896;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19752;0;0;183331;0;14648;23672;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1201;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14607;0;0;0;0;0;1;0;1255639;0;0;0;0;0;0;11006693;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;408215;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131671;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144601;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;409146;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19752;0;0;183331;0;14648;23672;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1202;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14607;0;0;0;0;0;1;0;1256790;0;0;0;0;0;0;12007698;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;408465;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131752;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144695;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;409396;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19753;0;0;183331;0;14649;23673;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1203;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14608;0;0;0;0;0;1;0;1257943;0;0;0;0;0;0;13007748;0;0;0;0;0;2;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0;408715;0;0;0;0;0;6563;0;0;0;11771;2;156;0;14939;0;48;0;0;0;0;0;0;0;447;0;3;0;131834;0;2;0;0;0;45;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25177;0;0;144790;3131;0;0;0;0;0;0;0;0;30;1;0;0;0;0;409646;0;0;0;0;0;22;0;59;0;0;0;0;0;0;0;19753;0;0;183331;0;14649;23673;0;1;9383;0;0;0;0;0;0;0;0;0;0;0;0;0;20035;58;0;1204;0;0;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14608;0;0;0;0;0;1;0;1259095;0;0;0;0;0;0;14008754;0;0;0;0;0;2;0;0
