RES_Rescheduling_interrupts_CPU1;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;MCE_Machine_check_exceptions_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU3;PMI_Performance_monitoring_interrupts_CPU1;MCE_Machine_check_exceptions_CPU2;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;RTR_APIC_ICR_read_retries_CPU1;IWI_IRQ_work_interrupts_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;PIN_Posted-interrupt_notification_event_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;NMI_Non-maskable_interrupts_CPU2;SPU_Spurious_interrupts_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;TLB_TLB_shootdowns_CPU2;92_IR-PCI-MSI_2097156-edge_eno7_CPU2;LOC_Local_timer_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;THR_Threshold_APIC_interrupts_CPU0;ERR_CPU0;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;IWI_IRQ_work_interrupts_CPU3;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;IWI_IRQ_work_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;29_IR-PCI-MSI_3670016-edge_eno1_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;TRM_Thermal_event_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;CAL_Function_call_interrupts_CPU0;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;PIN_Posted-interrupt_notification_event_CPU0;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;NPI_Nested_posted-interrupt_event_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;29_IR-PCI-MSI_3670016-edge_eno1_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;timestamp_us;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;99_IR-PCI-MSI_2099204-edge_eno8_CPU0;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;MCP_Machine_check_polls_CPU0;SPU_Spurious_interrupts_CPU2;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU2;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;SPU_Spurious_interrupts_CPU1;CAL_Function_call_interrupts_CPU3;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;CAL_Function_call_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU2;TLB_TLB_shootdowns_CPU0;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;THR_Threshold_APIC_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;NMI_Non-maskable_interrupts_CPU0;TLB_TLB_shootdowns_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU0;MCE_Machine_check_exceptions_CPU0;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;PMI_Performance_monitoring_interrupts_CPU2;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU3;TRM_Thermal_event_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;NPI_Nested_posted-interrupt_event_CPU1;LOC_Local_timer_interrupts_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;RES_Rescheduling_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU2;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;TLB_TLB_shootdowns_CPU3;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;99_IR-PCI-MSI_2099204-edge_eno8_CPU2;HYP_Hypervisor_callback_interrupts_CPU2;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;MCP_Machine_check_polls_CPU2;92_IR-PCI-MSI_2097156-edge_eno7_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;RTR_APIC_ICR_read_retries_CPU3;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;LOC_Local_timer_interrupts_CPU0;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;29_IR-PCI-MSI_3670016-edge_eno1_CPU2;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;LOC_Local_timer_interrupts_CPU2;MIS_CPU0;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;RTR_APIC_ICR_read_retries_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;MCP_Machine_check_polls_CPU3;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;PIN_Posted-interrupt_notification_event_CPU3;NPI_Nested_posted-interrupt_event_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU2;CAL_Function_call_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;RTR_APIC_ICR_read_retries_CPU0;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;PIW_Posted-interrupt_wakeup_event_CPU3;TRM_Thermal_event_interrupts_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;MCE_Machine_check_exceptions_CPU1;PMI_Performance_monitoring_interrupts_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;92_IR-PCI-MSI_2097156-edge_eno7_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;IWI_IRQ_work_interrupts_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;PIN_Posted-interrupt_notification_event_CPU2;29_IR-PCI-MSI_3670016-edge_eno1_CPU1;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;SPU_Spurious_interrupts_CPU0;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;RES_Rescheduling_interrupts_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;TRM_Thermal_event_interrupts_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;MCP_Machine_check_polls_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;PMI_Performance_monitoring_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;RES_Rescheduling_interrupts_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;99_IR-PCI-MSI_2099204-edge_eno8_CPU1
65372;0;0;0;0;0;0;0;0;49;1571;0;0;0;0;0;0;0;211242;0;2;0;0;0;0;0;0;2;154;120;0;49949;1;0;0;0;0;0;0;0;0;1573;0;21;0;29;0;0;0;0;0;0;0;0;41;0;0;2;1573;0;0;0;0;0;0;1;0;0;0;74;2;0;105;0;0;1;0;1571;0;0;0;12081;0;76897;0;0;0;0;0;29502;0;0;0;1;52;0;0;0;0;0;59724;0;0;0;0;0;0;50400;0;0;0;23;0;0;0;0;0;0;0;120;0;0;0;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;50089;443;0;0;0;0;0;1;724122;22;0;0;49952;0;0;0;0;0;0;0;0;0;1;1571;0;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;14312;0;185580;0;1573;0;0;0;0;0;54;0;0;1571;0;0;0;0;0;0;0;0;0;0;1573;0;0;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;0;0
65374;0;0;0;0;0;0;0;0;49;1572;0;0;0;0;0;0;0;211242;0;2;0;0;0;0;0;0;2;154;120;0;49949;1;0;0;0;0;0;0;0;0;1573;0;21;0;29;0;0;0;0;0;0;0;0;41;0;0;2;1573;0;0;0;0;0;0;1;0;0;0;1001866;2;0;105;0;0;1;0;1572;0;0;0;12081;0;76899;0;0;0;0;0;29502;0;0;0;1;52;0;0;0;0;0;59724;0;0;0;0;0;0;50402;0;0;0;23;0;0;0;0;0;0;0;120;0;0;0;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;50089;443;0;0;0;0;0;1;724374;22;0;0;49952;0;0;0;0;0;0;0;0;0;1;1572;0;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;14312;0;185645;0;1573;0;0;0;0;0;54;0;0;1572;0;0;0;0;0;0;0;0;0;0;1573;0;0;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;0;0
65375;0;0;0;0;0;0;0;0;49;1572;0;0;0;0;0;0;0;211244;0;2;0;0;0;0;0;0;2;154;120;0;49949;1;0;0;0;0;0;0;0;0;1574;0;21;0;29;0;0;0;0;0;0;0;0;41;0;0;2;1574;0;0;0;0;0;0;1;0;0;0;2002886;2;0;105;0;0;1;0;1572;0;0;0;12081;0;76900;0;0;0;0;0;29503;0;0;0;1;52;0;0;0;0;0;59725;0;0;0;0;0;0;50404;0;0;0;23;0;0;0;0;0;0;0;120;0;0;0;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;50090;443;0;0;0;0;0;1;724628;22;0;0;49952;0;0;0;0;0;0;0;0;0;1;1572;0;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;14313;0;185709;0;1574;0;0;0;0;0;54;0;0;1572;0;0;0;0;0;0;0;0;0;0;1574;0;0;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;0;0
65376;0;0;0;0;0;0;0;0;49;1573;0;0;0;0;0;0;0;211246;0;2;0;0;0;0;0;0;2;154;120;0;49949;1;0;0;0;0;0;0;0;0;1574;0;21;0;29;0;0;0;0;0;0;0;0;41;0;0;2;1574;0;0;0;0;0;0;1;0;0;0;3003901;2;0;105;0;0;1;0;1573;0;0;0;12081;0;76901;0;0;0;0;0;29508;0;0;0;1;52;0;0;0;0;0;59725;0;0;0;0;0;0;50406;0;0;0;23;0;0;0;0;0;0;0;120;0;0;0;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;50093;443;0;0;0;0;0;1;724881;22;0;0;49952;0;0;0;0;0;0;0;0;0;1;1573;0;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;14313;0;185777;0;1574;0;0;0;0;0;54;0;0;1573;0;0;0;0;0;0;0;0;0;0;1574;0;0;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;0;0
65377;0;0;0;0;0;0;0;0;49;1573;0;0;0;0;0;0;0;211248;0;2;0;0;0;0;0;0;2;154;120;0;49949;1;0;0;0;0;0;0;0;0;1575;0;21;0;29;0;0;0;0;0;0;0;0;41;0;0;2;1575;0;0;0;0;0;0;1;0;0;0;4004908;2;0;105;0;0;1;0;1573;0;0;0;12081;0;76902;0;0;0;0;0;29509;0;0;0;1;52;0;0;0;0;0;59726;0;0;0;0;0;0;50408;0;0;0;23;0;0;0;0;0;0;0;120;0;0;0;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;50094;443;0;0;0;0;0;1;725133;22;0;0;49952;0;0;0;0;0;0;0;0;0;1;1573;0;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;14314;0;185841;0;1575;0;0;0;0;0;54;0;0;1573;0;0;0;0;0;0;0;0;0;0;1575;0;0;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;0;0
65378;0;0;0;0;0;0;0;0;49;1574;0;0;0;0;0;0;0;211250;0;2;0;0;0;0;0;0;2;154;120;0;49949;1;0;0;0;0;0;0;0;0;1575;0;21;0;29;0;0;0;0;0;0;0;0;41;0;0;2;1575;0;0;0;0;0;0;1;0;0;0;5005852;2;0;105;0;0;1;0;1574;0;0;0;12081;0;76903;0;0;0;0;0;29509;0;0;0;1;52;0;0;0;0;0;59726;0;0;0;0;0;0;50410;0;0;0;23;0;0;0;0;0;0;0;120;0;0;0;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;50094;443;0;0;0;0;0;1;725385;22;0;0;49952;0;0;0;0;0;0;0;0;0;1;1574;0;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;14314;0;185905;0;1575;0;0;0;0;0;54;0;0;1574;0;0;0;0;0;0;0;0;0;0;1575;0;0;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;0;0
65379;0;0;0;0;0;0;0;0;49;1574;0;0;0;0;0;0;0;211252;0;2;0;0;0;0;0;0;2;154;120;0;49949;1;0;0;0;0;0;0;0;0;1576;0;21;0;29;0;0;0;0;0;0;0;0;41;0;0;2;1576;0;0;0;0;0;0;1;0;0;0;6006869;2;0;105;0;0;1;0;1574;0;0;0;12081;0;76904;0;0;0;0;0;29510;0;0;0;1;52;0;0;0;0;0;59727;0;0;0;0;0;0;50412;0;0;0;23;0;0;0;0;0;0;0;120;0;0;0;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;50095;443;0;0;0;0;0;1;725639;22;0;0;49952;0;0;0;0;0;0;0;0;0;1;1574;0;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;14315;0;185969;0;1576;0;0;0;0;0;54;0;0;1574;0;0;0;0;0;0;0;0;0;0;1576;0;0;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;0;0
